Order_ID,Order_Date,Customer_ID,State,City,Category,Product,Quantity,Unit_Price,Discount_%,Sales,Profit,Payment_Method
100228,2024-09-12,CUST1191,Delhi,Delhi,Furniture,Chair,2,3500,15.0,5950.0,803.52,Net Banking
100229,2024-06-24,CUST1185,Madhya Pradesh,Indore,Home,Cookware,2,4500,5.0,8550.0,1765.52,UPI
100230,2025-05-24,CUST1266,Maharashtra,Mumbai,Electronics,Laptop,5,55000,20.0,220000.0,39475.96,Net Banking
100231,2024-04-09,CUST1067,Gujarat,Surat,Electronics,Mouse,5,700,15.0,2975.0,329.84,Wallet
100232,2023-11-12,CUST1011,Haryana,Gurugram,Home,Fan,5,2200,0.0,11000.0,1627.25,Net Banking
100233,2024-12-18,CUST1032,Gujarat,Ahmedabad,Clothing,T-Shirt,2,800,20.0,1280.0,207.34,Wallet
100234,2023-05-19,CUST1215,Punjab,Ludhiana,Electronics,Laptop,4,55000,0.0,220000.0,39469.01,Cash
100235,2023-12-23,CUST1060,Gujarat,Ahmedabad,Home,Fan,4,2200,15.0,7480.0,1002.31,Card
100236,2024-04-19,CUST1278,Rajasthan,Jaipur,Home,Cookware,2,4500,5.0,8550.0,1561.68,Net Banking
100237,2025-06-15,CUST1057,Karnataka,Bengaluru,Home,Mixer,2,2800,15.0,4760.0,777.96,UPI
100238,2023-02-04,CUST1228,Maharashtra,Mumbai,Home,Cookware,1,4500,5.0,4275.0,930.6,Wallet
100239,2025-02-11,CUST1028,Uttar Pradesh,Lucknow,Electronics,Mouse,1,700,15.0,595.0,-144.14,Card
100240,2025-06-16,CUST1073,Madhya Pradesh,Indore,Clothing,T-Shirt,5,800,10.0,3600.0,1103.39,Wallet
100241,2024-03-13,CUST1284,Rajasthan,Jaipur,Furniture,Desk,3,8000,10.0,21600.0,4420.3,Net Banking
100242,2023-11-04,CUST1192,Karnataka,Bengaluru,Electronics,Keyboard,4,1200,20.0,3840.0,611.08,Card
100243,2024-07-29,CUST1211,Delhi,Delhi,Home,Mixer,2,2800,10.0,5040.0,546.37,Net Banking
100244,2024-04-05,CUST1189,Maharashtra,Pune,Furniture,Desk,2,8000,10.0,14400.0,2826.98,UPI
100245,2023-07-12,CUST1286,Madhya Pradesh,Indore,Furniture,Chair,3,3500,15.0,8925.0,1341.87,Card
100246,2025-01-29,CUST1060,Rajasthan,Jaipur,Home,Mixer,3,2800,10.0,7560.0,1040.28,Net Banking
100247,2025-03-05,CUST1144,Tamil Nadu,Chennai,Furniture,Sofa,5,25000,5.0,118750.0,17514.06,Net Banking
100248,2024-05-24,CUST1238,Punjab,Ludhiana,Home,Cookware,3,4500,10.0,12150.0,2635.23,UPI
100249,2025-06-03,CUST1113,Karnataka,Bengaluru,Home,Fan,2,2200,10.0,3960.0,642.23,Card
100250,2023-07-20,CUST1168,Madhya Pradesh,Indore,Electronics,Keyboard,5,1200,20.0,4800.0,873.16,Card
100251,2025-04-21,CUST1250,Haryana,Gurugram,Home,Cookware,2,4500,15.0,7650.0,1670.2,Net Banking
100252,2024-07-09,CUST1030,Delhi,Delhi,Home,Mixer,3,2800,5.0,7980.0,1463.18,Wallet
100253,2023-08-25,CUST1034,Tamil Nadu,Chennai,Electronics,Laptop,1,55000,0.0,55000.0,9470.85,Card
100254,2024-11-13,CUST1247,Karnataka,Bengaluru,Electronics,Mouse,5,700,15.0,2975.0,415.72,Net Banking
100255,2025-01-09,CUST1140,Tamil Nadu,Chennai,Electronics,Laptop,5,55000,20.0,220000.0,39542.47,Wallet
100256,2024-06-20,CUST1076,Delhi,Delhi,Clothing,T-Shirt,5,800,15.0,3400.0,726.88,Card
100257,2023-03-22,CUST1191,Karnataka,Bengaluru,Furniture,Sofa,5,25000,10.0,112500.0,16467.28,Net Banking
100258,2025-05-28,CUST1016,Punjab,Ludhiana,Home,Cookware,2,4500,5.0,8550.0,1707.82,UPI
100259,2024-12-20,CUST1087,Uttar Pradesh,Lucknow,Home,Fan,4,2200,20.0,7040.0,930.66,UPI
100260,2025-06-07,CUST1290,Gujarat,Ahmedabad,Home,Fan,3,2200,20.0,5280.0,797.01,Net Banking
100261,2025-05-20,CUST1161,Haryana,Gurugram,Clothing,T-Shirt,1,800,10.0,720.0,121.29,UPI
100262,2023-09-04,CUST1290,Gujarat,Surat,Furniture,Sofa,2,25000,15.0,42500.0,6251.9,Net Banking
100263,2024-03-23,CUST1118,Haryana,Gurugram,Clothing,Jeans,2,1800,0.0,3600.0,1005.84,UPI
100264,2023-10-07,CUST1230,Tamil Nadu,Chennai,Clothing,Jacket,5,3500,20.0,14000.0,4416.67,Net Banking
100265,2024-11-07,CUST1194,Tamil Nadu,Chennai,Furniture,Desk,5,8000,15.0,34000.0,7124.14,UPI
100266,2025-03-13,CUST1078,Punjab,Ludhiana,Clothing,T-Shirt,1,800,0.0,800.0,59.0,Net Banking
100267,2025-02-18,CUST1138,Rajasthan,Kota,Clothing,Jeans,1,1800,0.0,1800.0,289.87,UPI
100268,2023-04-02,CUST1181,Uttar Pradesh,Lucknow,Furniture,Chair,2,3500,15.0,5950.0,1093.52,Wallet
100269,2023-03-28,CUST1286,Punjab,Ludhiana,Electronics,Keyboard,4,1200,0.0,4800.0,831.49,Card
100270,2024-05-19,CUST1074,Delhi,Delhi,Furniture,Sofa,4,25000,5.0,95000.0,14064.49,UPI
100271,2024-01-05,CUST1128,Punjab,Ludhiana,Furniture,Desk,3,8000,15.0,20400.0,4085.8,Card
100272,2023-01-07,CUST1202,Uttar Pradesh,Lucknow,Home,Cookware,5,4500,5.0,21375.0,5019.03,Cash
100273,2024-09-09,CUST1102,Tamil Nadu,Chennai,Home,Fan,4,2200,10.0,7920.0,1240.4,Net Banking
100274,2025-03-11,CUST1124,Punjab,Ludhiana,Clothing,T-Shirt,4,800,10.0,2880.0,522.51,Cash
100275,2024-07-12,CUST1092,Gujarat,Ahmedabad,Home,Fan,4,2200,10.0,7920.0,1109.1,Wallet
100276,2025-03-25,CUST1209,Punjab,,Electronics,Monitor,2,12000,,20400.0,,
100277,2025-03-19,CUST1193,Punjab,Ludhiana,Furniture,Sofa,3,25000,5.0,71250.0,10315.64,UPI
100278,2025-03-20,CUST1184,Tamil Nadu,Chennai,Home,Cookware,4,4500,20.0,14400.0,3161.36,Wallet
100279,2024-10-22,CUST1204,Delhi,Delhi,Electronics,Laptop,2,55000,10.0,99000.0,17516.55,Cash
100280,2024-06-15,CUST1285,Punjab,Ludhiana,Home,Mixer,1,2800,0.0,2800.0,280.2,Wallet
100281,2023-01-26,CUST1247,Uttar Pradesh,Lucknow,Furniture,Desk,3,8000,15.0,20400.0,4282.76,UPI
100282,2024-04-11,CUST1105,Delhi,Delhi,Clothing,Jeans,1,1800,0.0,1800.0,349.65,Wallet
100283,2023-11-04,CUST1022,Uttar Pradesh,Lucknow,Home,Fan,4,2200,0.0,8800.0,1390.49,UPI
100284,2023-12-05,CUST1286,Maharashtra,Mumbai,Electronics,Keyboard,1,1200,5.0,1140.0,-47.56,Net Banking
100285,2025-01-25,CUST1101,Delhi,Delhi,Home,Mixer,4,2800,5.0,10640.0,1899.99,Net Banking
100286,2025-04-08,CUST1032,Maharashtra,Pune,Home,Fan,1,2200,5.0,2090.0,-12.35,Wallet
100287,2024-11-17,CUST1250,Maharashtra,Pune,Electronics,Mouse,3,700,10.0,1890.0,371.22,Wallet
100288,2025-05-15,CUST1234,Tamil Nadu,Chennai,Clothing,Jacket,4,3500,20.0,11200.0,3377.43,Wallet
100289,2023-11-17,CUST1060,Madhya Pradesh,Indore,Furniture,Sofa,3,25000,20.0,60000.0,8647.55,Card
100290,2023-05-22,CUST1294,Delhi,Delhi,Clothing,T-Shirt,2,800,10.0,1440.0,265.79,Net Banking
100291,2023-05-24,CUST1095,Delhi,Delhi,Home,Mixer,4,2800,20.0,8960.0,1521.66,Cash
100292,2025-04-14,CUST1196,Rajasthan,Kota,Home,Cookware,1,4500,10.0,4050.0,860.56,Wallet
100293,2024-08-01,CUST1015,Uttar Pradesh,Lucknow,Home,Fan,4,2200,15.0,7480.0,1221.14,Card
100294,2024-04-13,CUST1289,Haryana,Gurugram,Clothing,T-Shirt,3,800,5.0,2280.0,672.31,Net Banking
100295,2024-03-27,CUST1279,Karnataka,Bengaluru,Electronics,Laptop,3,55000,20.0,132000.0,23368.0,Card
100296,2025-06-01,CUST1044,Rajasthan,Kota,Home,Mixer,2,2800,10.0,5040.0,839.73,Net Banking
100297,2023-05-23,CUST1105,Karnataka,Bengaluru,Electronics,Mouse,2,700,20.0,1120.0,155.31,Card
100298,2024-12-21,CUST1149,Madhya Pradesh,Indore,Electronics,Keyboard,5,1200,10.0,5400.0,992.36,Cash
100299,2025-06-06,CUST1064,Tamil Nadu,Chennai,Clothing,Jacket,1,3500,5.0,3325.0,567.38,Card
100300,2024-10-09,CUST1137,Tamil Nadu,Chennai,Furniture,Chair,3,3500,5.0,9975.0,1881.02,Net Banking
100301,2025-06-17,CUST1188,Tamil Nadu,Chennai,Home,Fan,1,2200,0.0,2200.0,33.38,Net Banking
100302,2024-12-15,CUST1183,Gujarat,Surat,Home,Fan,5,2200,0.0,11000.0,1644.32,UPI
100303,2023-10-18,CUST1172,Uttar Pradesh,Lucknow,Home,Mixer,4,2800,5.0,10640.0,1932.71,Wallet
100304,2025-03-13,CUST1235,Rajasthan,Jaipur,Furniture,Sofa,4,25000,10.0,90000.0,13405.19,UPI
100305,2024-12-06,CUST1067,Rajasthan,Kota,Electronics,Mouse,4,700,15.0,2380.0,453.96,Cash
100306,2024-10-26,CUST1084,Punjab,Ludhiana,Furniture,Desk,1,8000,10.0,7200.0,1366.67,UPI
100307,2023-01-02,CUST1109,Tamil Nadu,Chennai,Home,Cookware,3,4500,5.0,12825.0,2711.34,Net Banking
100308,2024-12-13,CUST1175,Haryana,Gurugram,Electronics,Mouse,5,700,5.0,3325.0,777.07,UPI
100309,2025-01-18,CUST1052,Gujarat,Ahmedabad,Home,Cookware,2,4500,15.0,7650.0,1613.62,UPI
100310,2024-11-24,CUST1073,Tamil Nadu,Chennai,Clothing,Jeans,3,1800,5.0,5130.0,1200.29,UPI
100311,2024-09-22,CUST1226,Maharashtra,Mumbai,Electronics,Mouse,4,700,10.0,2520.0,166.05,Card
100312,2024-03-15,CUST1161,Madhya Pradesh,Indore,Electronics,Laptop,2,55000,0.0,110000.0,19591.81,Card
100313,2024-12-08,CUST1013,Haryana,Gurugram,Furniture,Desk,1,8000,5.0,7600.0,1271.46,Cash
100314,2023-02-25,CUST1122,Maharashtra,Pune,Furniture,Sofa,5,25000,20.0,100000.0,14817.01,Net Banking
100315,2023-01-13,CUST1184,Madhya Pradesh,Indore,Home,Mixer,2,2800,15.0,4760.0,664.27,Cash
100316,2025-02-27,CUST1037,Karnataka,Bengaluru,Furniture,Desk,5,8000,15.0,34000.0,7086.77,UPI
100317,2024-02-12,CUST1259,Rajasthan,Jaipur,Electronics,Laptop,3,55000,5.0,156750.0,27738.09,Cash
100318,2023-11-14,CUST1040,Haryana,Gurugram,Home,Fan,4,2200,0.0,8800.0,1409.14,Wallet
100319,2024-03-23,CUST1122,Tamil Nadu,Chennai,Furniture,Chair,5,3500,10.0,15750.0,2960.42,UPI
100320,2025-01-29,CUST1089,Uttar Pradesh,Lucknow,Furniture,Chair,4,3500,0.0,14000.0,2610.82,UPI
100321,2025-03-12,CUST1132,Uttar Pradesh,Lucknow,Electronics,Mouse,1,700,5.0,665.0,-119.1,Card
100322,2023-10-06,CUST1268,Rajasthan,Kota,Clothing,T-Shirt,3,800,0.0,2400.0,426.8,UPI
100323,2023-02-26,CUST1255,Uttar Pradesh,Lucknow,Clothing,Jacket,5,3500,0.0,17500.0,5320.15,Wallet
100324,2024-06-05,CUST1001,Gujarat,Ahmedabad,Furniture,Desk,2,8000,10.0,14400.0,3015.22,UPI
100325,2023-07-03,CUST1018,Karnataka,Bengaluru,Electronics,Mouse,1,700,15.0,595.0,-315.35,Wallet
100326,2023-03-21,CUST1292,Tamil Nadu,Chennai,Home,Mixer,3,2800,5.0,7980.0,1423.93,Cash
100327,2023-03-12,CUST1238,Haryana,Gurugram,Electronics,Laptop,2,55000,5.0,104500.0,18330.66,Cash
100328,2023-10-26,CUST1288,Uttar Pradesh,Lucknow,Clothing,Jeans,1,1800,20.0,1440.0,215.99,Cash
100329,2024-07-13,CUST1125,Uttar Pradesh,Lucknow,Furniture,Desk,3,8000,20.0,19200.0,3844.39,Card
100330,2024-12-11,CUST1004,Haryana,Gurugram,Electronics,Monitor,1,12000,5.0,11400.0,1715.83,Cash
100331,2023-03-03,CUST1072,Maharashtra,Mumbai,Electronics,Monitor,3,12000,0.0,36000.0,6241.08,Cash
100332,2025-02-04,CUST1043,Tamil Nadu,Chennai,Electronics,Laptop,2,55000,20.0,88000.0,15583.69,Wallet
100333,2023-05-14,CUST1121,Madhya Pradesh,Indore,Electronics,Mouse,4,700,0.0,2800.0,454.26,Cash
100334,2023-03-18,CUST1103,Karnataka,Bengaluru,Clothing,Jeans,4,1800,10.0,6480.0,1771.62,Card
100335,2023-05-04,CUST1274,Uttar Pradesh,Lucknow,Electronics,Mouse,1,700,5.0,665.0,-25.06,Cash
100336,2025-04-06,CUST1155,Punjab,Ludhiana,Furniture,Desk,3,8000,15.0,20400.0,4397.31,Wallet
100337,2024-02-10,CUST1262,Gujarat,Ahmedabad,Electronics,Mouse,3,700,5.0,1995.0,12.97,UPI
100338,2024-07-17,CUST1127,Tamil Nadu,Chennai,Clothing,Jeans,2,1800,0.0,3600.0,779.82,UPI
100339,2023-08-16,CUST1066,Rajasthan,Jaipur,Home,Mixer,2,2800,0.0,5600.0,696.33,Card
100340,2023-03-18,CUST1011,Madhya Pradesh,Indore,Home,Fan,1,2200,20.0,1760.0,-146.04,UPI
100341,2024-04-17,CUST1025,Gujarat,Surat,Furniture,Sofa,4,25000,5.0,95000.0,14144.86,Card
100342,2023-06-26,CUST1181,Rajasthan,Kota,Home,Cookware,4,4500,15.0,15300.0,3314.55,Card
100343,2024-09-23,CUST1125,Delhi,Delhi,Furniture,Desk,3,8000,15.0,20400.0,4161.65,Cash
100344,2023-05-21,CUST1214,Rajasthan,Jaipur,Home,Fan,5,2200,15.0,9350.0,1507.1,Card
100345,2025-03-11,CUST1248,Tamil Nadu,Chennai,Furniture,Sofa,5,25000,0.0,125000.0,18484.14,Cash
100346,2023-01-31,CUST1143,Rajasthan,Kota,Clothing,Jeans,3,1800,5.0,5130.0,1220.3,UPI
100347,2024-11-03,CUST1123,Maharashtra,Mumbai,Home,Cookware,3,4500,20.0,10800.0,2496.94,Cash
100348,2024-08-29,CUST1162,Karnataka,Bengaluru,Electronics,Mouse,5,700,15.0,2975.0,614.5,Cash
100349,2025-04-09,CUST1252,Delhi,Delhi,Electronics,Keyboard,5,1200,20.0,4800.0,629.49,Wallet
100350,2023-08-13,CUST1010,Gujarat,Ahmedabad,Clothing,T-Shirt,4,800,0.0,3200.0,965.32,Wallet
100351,2023-07-01,CUST1165,Maharashtra,Mumbai,Home,Mixer,3,2800,20.0,6720.0,1140.66,UPI
100352,2024-01-18,CUST1202,Gujarat,Surat,Electronics,Mouse,5,700,5.0,3325.0,349.0,Wallet
100353,2024-03-23,CUST1249,Delhi,Delhi,Electronics,Keyboard,3,1200,10.0,3240.0,333.24,Cash
100354,2025-04-14,CUST1089,Karnataka,Bengaluru,Furniture,Sofa,5,25000,20.0,100000.0,14650.51,Net Banking
100355,2024-08-09,CUST1200,Delhi,Delhi,Clothing,Jacket,3,3500,5.0,9975.0,2715.05,Wallet
100356,2023-04-17,CUST1254,Madhya Pradesh,Indore,Electronics,Mouse,5,700,10.0,3150.0,449.66,Card
100357,2023-04-01,CUST1171,Karnataka,Bengaluru,Clothing,Jacket,1,3500,5.0,3325.0,938.45,Net Banking
100358,2023-04-21,CUST1000,Gujarat,Surat,Electronics,Keyboard,2,1200,5.0,2280.0,336.1,UPI
100359,2023-12-26,CUST1279,Tamil Nadu,Chennai,Home,Fan,4,2200,5.0,8360.0,1058.0,Net Banking
100360,2025-05-16,CUST1017,Delhi,Delhi,Electronics,Monitor,5,12000,5.0,57000.0,10176.83,Cash
100361,2024-01-20,CUST1082,Gujarat,Surat,Electronics,Keyboard,3,1200,0.0,3600.0,665.45,UPI
100362,2024-10-31,CUST1084,Uttar Pradesh,Lucknow,Electronics,Keyboard,5,1200,20.0,4800.0,811.9,Wallet
100363,2024-02-24,CUST1283,Karnataka,Bengaluru,Home,Mixer,1,2800,0.0,2800.0,71.52,Wallet
100364,2024-08-08,CUST1281,Maharashtra,Mumbai,Clothing,Jacket,3,3500,10.0,9450.0,2951.66,Net Banking
100365,2024-11-08,CUST1245,Tamil Nadu,Chennai,Furniture,Chair,3,3500,0.0,10500.0,1917.45,Card
100366,2023-04-29,CUST1157,Punjab,Ludhiana,Electronics,Laptop,2,55000,5.0,104500.0,18546.89,Net Banking
100367,2024-01-26,CUST1189,Haryana,Gurugram,Home,Fan,3,2200,0.0,6600.0,1054.8,Card
100368,2023-10-03,CUST1288,Uttar Pradesh,Lucknow,Home,Mixer,3,2800,15.0,7140.0,1276.19,UPI
100369,2024-08-26,CUST1116,Karnataka,Bengaluru,Furniture,Sofa,1,25000,0.0,25000.0,3263.18,Wallet
100370,2023-08-30,CUST1243,Haryana,Gurugram,Electronics,Monitor,5,12000,15.0,51000.0,8872.28,Cash
100371,2025-02-14,CUST1229,Madhya Pradesh,,Electronics,Monitor,1,12000,,9600.0,,
100372,2024-11-30,CUST1222,Rajasthan,Kota,Furniture,Chair,2,3500,5.0,6650.0,1244.73,Card
100373,2024-02-11,CUST1282,Gujarat,Ahmedabad,Furniture,Sofa,3,25000,10.0,67500.0,9900.36,Cash
100374,2023-06-03,CUST1075,Madhya Pradesh,Indore,Clothing,Jacket,4,3500,0.0,14000.0,4379.37,Wallet
100375,2023-09-28,CUST1196,Punjab,Ludhiana,Electronics,Laptop,5,55000,0.0,275000.0,49054.95,Net Banking
100376,2024-11-28,CUST1205,Tamil Nadu,Chennai,Home,Mixer,2,2800,10.0,5040.0,679.79,UPI
100377,2023-01-21,CUST1172,Uttar Pradesh,Lucknow,Home,Fan,2,2200,0.0,4400.0,338.34,Cash
100378,2025-01-31,CUST1226,Maharashtra,Mumbai,Clothing,Jeans,4,1800,0.0,7200.0,1974.78,Cash
100379,2025-04-23,CUST1208,Gujarat,Ahmedabad,Clothing,Jacket,4,3500,20.0,11200.0,3335.23,Net Banking
100380,2024-02-18,CUST1069,Gujarat,Surat,Clothing,T-Shirt,5,800,5.0,3800.0,960.69,Wallet
100381,2023-02-21,CUST1184,Rajasthan,Jaipur,Electronics,Mouse,2,700,5.0,1330.0,267.62,Card
100382,2023-09-05,CUST1190,Tamil Nadu,Chennai,Clothing,Jeans,4,1800,20.0,5760.0,1371.47,Net Banking
100383,2025-05-07,CUST1132,Haryana,Gurugram,Home,Mixer,4,2800,20.0,8960.0,1587.09,UPI
100384,2024-10-24,CUST1115,Delhi,Delhi,Clothing,T-Shirt,4,800,0.0,3200.0,684.3,Card
100385,2023-05-16,CUST1088,Rajasthan,Jaipur,Clothing,Jacket,4,3500,20.0,11200.0,3320.66,Wallet
100386,2024-01-21,CUST1178,Punjab,Ludhiana,Electronics,Mouse,3,700,20.0,1680.0,179.29,Net Banking
100387,2023-01-08,CUST1261,Haryana,Gurugram,Clothing,T-Shirt,4,800,10.0,2880.0,694.98,Cash
100388,2024-10-17,CUST1166,Gujarat,Surat,Clothing,Jeans,1,1800,15.0,1530.0,-35.76,Cash
100389,2025-04-04,CUST1206,Delhi,Delhi,Clothing,Jacket,3,3500,5.0,9975.0,2737.14,Cash
100390,2024-02-19,CUST1198,Punjab,Ludhiana,Furniture,Sofa,1,25000,15.0,21250.0,2729.39,UPI
100391,2025-05-15,CUST1087,Uttar Pradesh,Lucknow,Furniture,Desk,2,8000,20.0,12800.0,2537.71,Wallet
100392,2024-07-26,CUST1093,Delhi,Delhi,Furniture,Desk,1,8000,15.0,6800.0,1119.67,Cash
100393,2023-12-06,CUST1190,Punjab,Ludhiana,Electronics,Mouse,3,700,5.0,1995.0,94.11,Cash
100394,2023-07-19,CUST1256,Rajasthan,Jaipur,Clothing,Jeans,1,1800,15.0,1530.0,196.5,UPI
100395,2023-07-25,CUST1175,Rajasthan,Jaipur,Home,Cookware,3,4500,15.0,11475.0,2642.19,Net Banking
100396,2023-07-01,CUST1160,Gujarat,Surat,Home,Mixer,3,2800,5.0,7980.0,1396.32,UPI
100397,2025-02-20,CUST1045,Delhi,Delhi,Electronics,Monitor,3,12000,5.0,34200.0,5885.69,Card
100398,2023-02-08,CUST1273,Tamil Nadu,Chennai,Home,Cookware,4,4500,15.0,15300.0,3449.51,Card
100399,2024-10-03,CUST1127,Maharashtra,Mumbai,Clothing,T-Shirt,3,800,20.0,1920.0,317.46,Card
100400,2025-04-23,CUST1023,Tamil Nadu,Chennai,Clothing,Jeans,2,1800,0.0,3600.0,954.84,Cash
100401,2024-12-04,CUST1068,Haryana,Gurugram,Clothing,Jeans,5,1800,20.0,7200.0,1914.85,Cash
100402,2025-01-14,CUST1067,Tamil Nadu,Chennai,Home,Fan,2,2200,5.0,4180.0,599.61,Card
100403,2023-09-19,CUST1273,Rajasthan,,Electronics,Mouse,1,700,,630.0,,
100404,2024-01-25,CUST1063,Rajasthan,Jaipur,Electronics,Laptop,1,55000,0.0,55000.0,9662.45,Wallet
100405,2023-04-14,CUST1266,Rajasthan,Kota,Clothing,Jeans,2,1800,5.0,3420.0,786.61,Cash
100406,2025-03-14,CUST1054,Madhya Pradesh,Indore,Furniture,Desk,1,8000,20.0,6400.0,1230.78,Net Banking
100407,2024-02-24,CUST1151,Haryana,Gurugram,Furniture,Sofa,2,25000,10.0,45000.0,6538.94,Card
100408,2024-11-18,CUST1045,Karnataka,Bengaluru,Electronics,Monitor,2,12000,15.0,20400.0,3620.77,UPI
100409,2024-10-21,CUST1118,Gujarat,Ahmedabad,Home,Mixer,1,2800,20.0,2240.0,-9.15,Net Banking
100410,2025-05-22,CUST1148,Gujarat,Ahmedabad,Clothing,Jeans,4,1800,0.0,7200.0,1716.64,Cash
100411,2024-11-10,CUST1087,Rajasthan,Jaipur,Clothing,Jeans,1,1800,0.0,1800.0,106.6,Cash
100412,2023-07-07,CUST1058,Gujarat,Surat,Clothing,Jeans,5,1800,10.0,8100.0,2013.27,Net Banking
100413,2025-03-27,CUST1085,Uttar Pradesh,Lucknow,Home,Fan,3,2200,15.0,5610.0,667.82,UPI
100414,2024-05-09,CUST1291,Gujarat,Surat,Furniture,Sofa,1,25000,5.0,23750.0,3102.45,Net Banking
100415,2025-05-08,CUST1066,Madhya Pradesh,Indore,Furniture,Sofa,4,25000,10.0,90000.0,13061.84,Net Banking
100416,2023-11-18,CUST1006,Rajasthan,Jaipur,Home,Mixer,4,2800,15.0,9520.0,1736.27,Wallet
100417,2025-01-14,CUST1127,Haryana,Gurugram,Furniture,Sofa,3,25000,20.0,60000.0,8755.22,Net Banking
100418,2023-06-10,CUST1258,Haryana,Gurugram,Clothing,Jacket,4,3500,5.0,13300.0,4200.76,Net Banking
100419,2023-10-12,CUST1025,Karnataka,Bengaluru,Home,Mixer,1,2800,15.0,2380.0,277.1,Wallet
100420,2025-03-31,CUST1293,Maharashtra,Mumbai,Furniture,Sofa,4,25000,15.0,85000.0,12493.41,Net Banking
100421,2023-01-19,CUST1052,Gujarat,Surat,Electronics,Monitor,4,12000,10.0,43200.0,7390.64,Net Banking
100422,2024-09-25,CUST1155,Rajasthan,Jaipur,Home,Mixer,5,2800,20.0,11200.0,1833.7,Wallet
100423,2025-05-14,CUST1232,Karnataka,Bengaluru,Furniture,Sofa,4,25000,10.0,90000.0,13082.54,Cash
100424,2023-08-16,CUST1001,Gujarat,Ahmedabad,Home,Cookware,3,4500,15.0,11475.0,2362.31,Cash
100425,2023-02-16,CUST1084,Haryana,Gurugram,Clothing,Jacket,3,3500,20.0,8400.0,2322.06,Net Banking
100426,2025-05-22,CUST1201,Punjab,Ludhiana,Furniture,Sofa,4,25000,0.0,100000.0,14865.61,Card
100427,2025-05-07,CUST1063,Tamil Nadu,Chennai,Home,Mixer,3,2800,0.0,8400.0,1213.02,Net Banking
100428,2025-01-23,CUST1024,Delhi,Delhi,Home,Cookware,5,4500,20.0,18000.0,4268.05,Wallet
100429,2023-05-12,CUST1053,Delhi,Delhi,Home,Cookware,4,4500,20.0,14400.0,3077.28,Net Banking
100430,2023-12-18,CUST1150,Madhya Pradesh,Indore,Clothing,Jacket,4,3500,15.0,11900.0,3634.88,Net Banking
100431,2024-07-14,CUST1160,Haryana,Gurugram,Furniture,Chair,4,3500,20.0,11200.0,1810.62,Wallet
100432,2023-05-16,CUST1091,Punjab,Ludhiana,Furniture,Chair,2,3500,20.0,5600.0,655.46,Wallet
100433,2024-11-14,CUST1213,Haryana,Gurugram,Clothing,Jacket,1,3500,10.0,3150.0,695.74,Wallet
100434,2023-02-24,CUST1028,Gujarat,Ahmedabad,Clothing,Jeans,1,1800,20.0,1440.0,210.61,Card
100435,2023-10-30,CUST1104,Delhi,Delhi,Clothing,T-Shirt,3,800,10.0,2160.0,395.23,Wallet
100436,2024-07-28,CUST1199,Madhya Pradesh,Indore,Electronics,Keyboard,4,1200,0.0,4800.0,671.91,Card
100437,2024-12-02,CUST1160,Tamil Nadu,Chennai,Clothing,Jacket,1,3500,15.0,2975.0,471.48,Wallet
100438,2024-10-10,CUST1188,Madhya Pradesh,Indore,Electronics,Laptop,3,55000,5.0,156750.0,27791.51,Wallet
100439,2023-03-18,CUST1095,Uttar Pradesh,Lucknow,Furniture,Sofa,2,25000,10.0,45000.0,6257.45,Card
100440,2024-08-21,CUST1130,Punjab,Ludhiana,Electronics,Monitor,1,12000,15.0,10200.0,1727.47,UPI
100441,2025-03-03,CUST1154,Delhi,Delhi,Clothing,Jeans,2,1800,0.0,3600.0,761.4,Net Banking
100442,2025-03-16,CUST1258,Maharashtra,Mumbai,Clothing,T-Shirt,3,800,20.0,1920.0,387.73,Card
100443,2023-08-07,CUST1169,Gujarat,Surat,Home,Cookware,5,4500,15.0,19125.0,4440.46,Cash
100444,2025-04-23,CUST1004,Haryana,Gurugram,Clothing,Jeans,2,1800,20.0,2880.0,365.52,UPI
100445,2024-11-29,CUST1164,Madhya Pradesh,Indore,Clothing,Jeans,2,1800,20.0,2880.0,382.5,Net Banking
100446,2025-04-21,CUST1191,Punjab,Ludhiana,Electronics,Monitor,3,12000,20.0,28800.0,4723.9,Wallet
100447,2023-04-09,CUST1085,Maharashtra,Pune,Home,Fan,1,2200,10.0,1980.0,75.15,Wallet
100448,2025-04-28,CUST1222,Tamil Nadu,Chennai,Electronics,Laptop,2,55000,5.0,104500.0,18667.49,UPI
100449,2023-07-02,CUST1128,Rajasthan,Jaipur,Furniture,Chair,4,3500,10.0,12600.0,2437.04,Wallet
100450,2024-03-19,CUST1161,Tamil Nadu,Chennai,Electronics,Mouse,3,700,15.0,1785.0,112.65,UPI
100451,2024-08-22,CUST1023,Rajasthan,Jaipur,Home,Cookware,1,4500,20.0,3600.0,473.82,UPI
100452,2024-03-24,CUST1195,Punjab,Ludhiana,Clothing,Jacket,1,3500,10.0,3150.0,831.32,Net Banking
100453,2025-03-26,CUST1279,Maharashtra,Mumbai,Electronics,Monitor,2,12000,20.0,19200.0,3069.96,Cash
100454,2023-01-06,CUST1293,Haryana,Gurugram,Furniture,Desk,3,8000,0.0,24000.0,5174.54,Wallet
100455,2025-01-13,CUST1176,Punjab,Ludhiana,Home,Cookware,5,4500,0.0,22500.0,5013.27,Card
100456,2025-05-04,CUST1129,Delhi,Delhi,Home,Cookware,5,4500,5.0,21375.0,4980.65,Card
